,Artist,Link,Title,Year,Genre
296,이수미,https://www.melon.com/song/detail.htm?songId=1714306,사랑의 의지,1973,성인가요
297,조미미,https://www.melon.com/song/detail.htm?songId=1125817,서귀포를 아시나요,1973,발라드
298,패티김,https://www.melon.com/song/detail.htm?songId=1125935,서울의 모정,1973,성인가요
299,장현,https://www.melon.com/song/detail.htm?songId=2748909,석양,1973,록/메탈
300,이연실,https://www.melon.com/song/detail.htm?songId=608083,소낙비,1973,포크/블루스
301,김정미,https://www.melon.com/song/detail.htm?songId=2749551,아름다운 강산,1973,록/메탈
302,양희은,https://www.melon.com/song/detail.htm?songId=48055,아름다운 것들,1973,포크/블루스
303,장미화,https://www.melon.com/song/detail.htm?songId=60542,안녕하세요,1973,성인가요
304,김추자,https://www.melon.com/song/detail.htm?songId=47983,왜 아니올까,1973,성인가요
305,4월과 5월,https://www.melon.com/song/detail.htm?songId=3795983,욕심없는 마음,1973,포크/블루스
306,윤형주,https://www.melon.com/song/detail.htm?songId=1003609,우리들의 이야기,1973,포크/블루스
307,이용복,https://www.melon.com/song/detail.htm?songId=2425254,잊으라면 잊겠어요,1973,성인가요
308,이장희,https://www.melon.com/song/detail.htm?songId=1767919,자정이 훨씬 넘었네,1973,포크/블루스
309,어니언스 (이수영),https://www.melon.com/song/detail.htm?songId=600917,작은새,1973,발라드
310,이현,https://www.melon.com/song/detail.htm?songId=3486064,잘 있어요,1973,성인가요
311,남진,https://www.melon.com/song/detail.htm?songId=1124954,젊은 초원,1973,성인가요
312,김세환,https://www.melon.com/song/detail.htm?songId=989475,토요일 밤에,1973,포크/블루스
313,서유석,https://www.melon.com/song/detail.htm?songId=57332,하늘,1973,포크/블루스
314,양희은,https://www.melon.com/song/detail.htm?songId=2329512,행복의 나라,1973,포크/블루스
315,홍세민,https://www.melon.com/song/detail.htm?songId=72823,흙에 살리라,1973,성인가요
316,양희은,https://www.melon.com/song/detail.htm?songId=47932,가난한 마음,1974,포크/블루스
317,논두렁 밭두렁,https://www.melon.com/song/detail.htm?songId=5671334,개구리 노총각,1974,성인가요
318,홍민,https://www.melon.com/song/detail.htm?songId=51776,고향초,1974,발라드
319,차중락,https://www.melon.com/song/detail.htm?songId=1185309,그대는 가고,1974,성인가요
320,패티김,https://www.melon.com/song/detail.htm?songId=1125923,그대없이는 못살아,1974,성인가요
321,이영석,https://www.melon.com/song/detail.htm?songId=3006905,그대여,1974,성인가요
322,현경과 영애,https://www.melon.com/song/detail.htm?songId=535212,"그리워라 (박카스D CF 최민식, 임수정편)",1974,포크/블루스
323,송창식,https://www.melon.com/song/detail.htm?songId=49345,꽃보다 귀한 여인,1974,포크/블루스
324,이장희,https://www.melon.com/song/detail.htm?songId=1767911,나 그대에게 모두 드리리,1974,포크/블루스
325,윤지영,https://www.melon.com/song/detail.htm?songId=194761,내 노래에 날개가 있다면,1974,발라드
326,양희은,https://www.melon.com/song/detail.htm?songId=47170,내 님의 사랑은,1974,포크/블루스
327,이수미,https://www.melon.com/song/detail.htm?songId=1713590,내곁에 있어주,1974,성인가요
328,윤항기,https://www.melon.com/song/detail.htm?songId=1928483,노래하는 곳에,1974,성인가요
329,이숙,https://www.melon.com/song/detail.htm?songId=52730,눈이 내리네,1974,성인가요
330,원프러스원,https://www.melon.com/song/detail.htm?songId=1806452,당신의 모든 것을,1974,포크/블루스
331,한세일,https://www.melon.com/song/detail.htm?songId=3486211,모정의 세월,1974,성인가요
332,하남석,https://www.melon.com/song/detail.htm?songId=49289,바람에 실려,1974,성인가요
333,조영남,https://www.melon.com/song/detail.htm?songId=72149,불 꺼진 창,1974,성인가요
334,김세환,https://www.melon.com/song/detail.htm?songId=989482,비,1974,포크/블루스
335,어니언스,https://www.melon.com/song/detail.htm?songId=192616,사랑의 진실,1974,발라드
336,송창식,https://www.melon.com/song/detail.htm?songId=539551,새는,1974,포크/블루스
337,남진,https://www.melon.com/song/detail.htm?songId=1125031,서로 좋아해,1974,성인가요
338,박두호,https://www.melon.com/song/detail.htm?songId=4008403,8번 (아야 우지마라),1974,포크/블루스
339,김정호,https://www.melon.com/song/detail.htm?songId=1139812,이름 모를 소녀 (Narr. 이윤선),1974,성인가요
340,패티김,https://www.melon.com/song/detail.htm?songId=1125981,이별,1974,성인가요
341,허림,https://www.melon.com/song/detail.htm?songId=1925239,인어이야기,1974,성인가요
342,템페스트,https://www.melon.com/song/detail.htm?songId=3618923,잊게 해주오,1974,록/메탈
343,양희은,https://www.melon.com/song/detail.htm?songId=51453,작은 배,1974,포크/블루스
344,박경희,https://www.melon.com/song/detail.htm?songId=1925230,저꽃속에 찬란한 빛이,1974,성인가요
345,어니언스,https://www.melon.com/song/detail.htm?songId=4023367,저 별과 달을,1974,포크/블루스
346,조영남,https://www.melon.com/song/detail.htm?songId=1144917,제비,1974,발라드
347,이연실,https://www.melon.com/song/detail.htm?songId=607984,조용한 여자,1974,포크/블루스
348,김세환,https://www.melon.com/song/detail.htm?songId=989474,좋은걸 어떡해,1974,포크/블루스
349,현경과 영애,https://www.melon.com/song/detail.htm?songId=535216,참 예쁘네요,1974,포크/블루스
350,송창식,https://www.melon.com/song/detail.htm?songId=49342,철지난 바닷가,1974,포크/블루스
351,어니언스,https://www.melon.com/song/detail.htm?songId=4023366,편지,1974,포크/블루스
352,어니언스 (이수영),https://www.melon.com/song/detail.htm?songId=600697,편지,1974,발라드
353,송창식,https://www.melon.com/song/detail.htm?songId=539543,피리부는 사나이,1974,포크/블루스
354,박인희,https://www.melon.com/song/detail.htm?songId=48205,하얀 조가비,1974,포크/블루스
355,이장희,https://www.melon.com/song/detail.htm?songId=1767913,한잔의 추억,1974,포크/블루스
356,지은아,https://www.melon.com/song/detail.htm?songId=1937728,향수에 젖어서,1974,성인가요
357,최양숙,https://www.melon.com/song/detail.htm?songId=439990,가을 편지,1975,성인가요
358,송창식,https://www.melon.com/song/detail.htm?songId=51308,고래사냥,1975,포크/블루스
359,둘 다섯,https://www.melon.com/song/detail.htm?songId=47283,긴머리 소녀,1975,포크/블루스
360,김세환,https://www.melon.com/song/detail.htm?songId=989477,길가에 앉아서,1975,포크/블루스
361,김정호,https://www.melon.com/song/detail.htm?songId=1139813,나그네 (불망곡) (Narr. 이윤선),1975,성인가요
362,옥희,https://www.melon.com/song/detail.htm?songId=1648143,나는 몰라요,1975,성인가요
363,딕 훼밀리,https://www.melon.com/song/detail.htm?songId=54052,나는 못난이,1975,록/메탈
364,남진,https://www.melon.com/song/detail.htm?songId=1125019,나에게 애인이 있다면,1975,성인가요
365,송창식,https://www.melon.com/song/detail.htm?songId=3997725,날이 갈수록,1975,포크/블루스
366,이종용,https://www.melon.com/song/detail.htm?songId=53177,너,1975,발라드
367,옥희,https://www.melon.com/song/detail.htm?songId=1648144,눈으로만 말해요,1975,성인가요
368,검은 나비,https://www.melon.com/song/detail.htm?songId=3006962,당신은 몰라,1975,성인가요
369,4월과 5월,https://www.melon.com/song/detail.htm?songId=194753,등불,1975,발라드
370,박일남,https://www.melon.com/song/detail.htm?songId=1091349,마음은 서러워도,1975,성인가요
371,송창식,https://www.melon.com/song/detail.htm?songId=51320,맨처음 고백,1975,포크/블루스
372,이수만,https://www.melon.com/song/detail.htm?songId=2521468,모든 것 끝난 뒤,1975,성인가요
373,신중현과 엽전들,https://www.melon.com/song/detail.htm?songId=58900,미인,1975,록/메탈
374,윤형주,https://www.melon.com/song/detail.htm?songId=997470,바보,1975,포크/블루스
375,"박인희,이연실",https://www.melon.com/song/detail.htm?songId=1725947,비개인 오후,1975,포크/블루스
376,양희은,https://www.melon.com/song/detail.htm?songId=51447,빗속을 둘이서,1975,포크/블루스
377,송창식,https://www.melon.com/song/detail.htm?songId=3007021,애들은 가라,1975,성인가요
378,윤형주,https://www.melon.com/song/detail.htm?songId=1003610,어제 내린 비,1975,포크/블루스
379,윤연선,https://www.melon.com/song/detail.htm?songId=901185,얼굴,1975,발라드
380,김인순,https://www.melon.com/song/detail.htm?songId=194723,여고 졸업반,1975,발라드
381,논두렁 밭두렁,https://www.melon.com/song/detail.htm?songId=1548592,영,1975,발라드
382,한대수,https://www.melon.com/song/detail.htm?songId=1768546,옥의 슬픔,1975,포크/블루스
383,윤복희,https://www.melon.com/song/detail.htm?songId=2335766,이거야 정말,1975,성인가요
384,이승연,https://www.melon.com/song/detail.htm?songId=5824862,잊으리,1975,성인가요
385,이정근,https://www.melon.com/song/detail.htm?songId=86706,작별,1975,성인가요
386,윤항기,https://www.melon.com/song/detail.htm?songId=903232,장미빛 스카프,1975,성인가요
387,서수남과 하청일,https://www.melon.com/song/detail.htm?songId=2467860,정말로 너무 해,1975,포크/블루스
388,박상규,https://www.melon.com/song/detail.htm?songId=1623844,조약돌,1975,발라드
389,하수영,https://www.melon.com/song/detail.htm?songId=111449,찬비,1975,성인가요
390,김정호,https://www.melon.com/song/detail.htm?songId=4024575,푸른 하늘 아래로,1975,포크/블루스
391,김정호,https://www.melon.com/song/detail.htm?songId=1139815,하얀 나비 (Narr. 이윤선),1975,성인가요
392,송대관,https://www.melon.com/song/detail.htm?songId=58027,해뜰 날,1975,성인가요
393,김세환,https://www.melon.com/song/detail.htm?songId=3997717,화가 났을까,1975,포크/블루스
394,정미조,https://www.melon.com/song/detail.htm?songId=194738,휘파람을 부세요,1975,발라드
