,Artist,Genre,Title,Year
602,조용필,성인가요,물망초,1981
603,조용필,성인가요,미워 미워 미워,1981
604,이용,성인가요,바람이려오,1981
605,야생마,록/메탈,벌써 나를 잊으셨나요,1981
606,김만수,포크/블루스,"별, 달, 장미, 백합",1981
607,사랑의 하모니,성인가요,별이여 사랑이여,1981
608,계은숙,성인가요,보고픈걸 어떻게,1981
609,김현식,록/메탈,봄 여름 가을 겨울,1981
610,유심초,성인가요,사랑이여!,1981
611,들고양이들,성인가요,생각이 나면,1981
612,백영규,포크/블루스,성아의 이야기,1981
613,신중현과 뮤직파워,록/메탈,아름다운 강산,1981
614,솔개 트리오,포크/블루스,아직도 못다한 사랑,1981
615,전영록,"발라드, 성인가요",애원,1981
616,민해경,발라드,어느 소녀의 사랑 이야기,1981
617,유심초,성인가요,어디서 무엇이 되어 다시 만나랴,1981
618,한경애,발라드,옛시인의 노래,1981
619,혜은이,성인가요,옛사랑의 돌담길,1981
620,백영규,성인가요,우리만나요 처음만난 그곳에서,1981
621,조용필,성인가요,일편단심 민들레야,1981
622,조용필,발라드,잊기로 했네,1981
623,윤수일,록/메탈,제2의 고향,1981
624,방미,성인가요,주저하지 말아요,1981
625,김미성,성인가요,진정인가요,1981
626,김민식,발라드,첫 사랑의 생일,1981
627,산울림,록/메탈,청춘,1981
628,마그마,록/메탈,해야,1981
629,희자매,성인가요,행복하세요,1981
630,동그라미,성인가요,같이 있게 해주세요,1982
631,옥슨 80,록/메탈,그대 떠난 이밤에,1982
632,계은숙,성인가요,기다리는 여심,1982
633,조용필,발라드,꽃바람,1982
634,남궁옥분,포크/블루스,꿈을 먹는 젊은이,1982
635,유심초,성인가요,나는 홀로 있어도,1982
636,조동진,포크/블루스,나뭇잎 사이로,1982
637,김연숙,성인가요,나보다 더 나를 사랑하는 님이시여,1982
638,김수희,성인가요,남포동 부르스,1982
639,산울림,록/메탈,내게 사랑은 너무 써,1982
640,계은숙,성인가요,노래하며 춤추며,1982
641,나훈아,성인가요,대동강 편지,1982
642,정광태,성인가요,독도는 우리땅,1982
643,산울림,록/메탈,독백,1982
644,조용필,발라드,못찾겠다 꾀꼬리,1982
645,정오차,성인가요,바윗돌,1982
646,김태정,성인가요,백지로 보낸 편지,1982
647,문성재,성인가요,부산 갈매기,1982
648,최안순,성인가요,사랑,1982
649,남궁옥분,포크/블루스,사랑 사랑 누가 말했나,1982
650,산울림,-,산할아버지,1982
651,송창식,포크/블루스,,1982
652,사랑의 하모니,성인가요,야화,1982
653,송골매,록/메탈,어쩌다 마주친 그대,1982
654,이명훈,포크/블루스,얼굴 빨개졌다네,1982
655,이태원,성인가요,여인아,1982
656,윤민호,성인가요,연,1982
657,임수정,성인가요,연인들의 이야기,1982
658,나훈아,성인가요,울긴 왜 울어,1982
659,오누이,포크/블루스,님의 기도,1982
660,이용,발라드,잊혀진 계절,1982
661,나훈아,성인가요,잡초,1982
662,젊은 연인들,성인가요,젊은날의 초,1982
663,김수희,성인가요,정거장,1982
664,전영록,댄스,종이학,1982
665,한경애,성인가요,타인의 계절,1982
666,이동원,포크/블루스,헤이,1982
667,산울림,록/메탈,회,1982
668,윤시내,성인가요,DJ에게,1982
669,한마음,발라드,가슴앓이,1983
670,패티김,성인가요,가을을 남기고 간 사랑,1983
671,홍민,발라드,결혼기념일의 노래,1983
672,김태정,성인가요,기도하는 마음,1983
673,조용필,발라드,난 아니야,1983
674,허영란,성인가요,날개,1983
675,김정수,성인가요,내 마음 당신곁으로,1983
676,김수철,록/메탈,다시는 사랑을 안할테야,1983
677,김수희,성인가요,멍에,1983
678,송골매,록/메탈,모두 다 사랑하리,1983
679,전영,성인가요,모두가 천사라면 (CF - 맛있는 비타치즈),1983
680,김수희,성인가요,못잊겠어요,1983
681,한규철,성인가요,밀양머슴아리랑,1983
682,이은하,댄스,바람에 구름 가듯,1983
683,정수라,성인가요,바람이었나,1983
684,이명훈,발라드,바보처럼 울고 말았네,1983
685,민해경,발라드,변명,1983
686,배따라기,포크/블루스,비와 찻잔 사이,1983
687,나훈아,성인가요,사랑,1983
688,해오라기,발라드,사랑은 받는것이 아니라면서,1983
689,이태원,성인가요,솔개,1983
690,현철,성인가요,앉으나 서나 당신 생각,1983
691,방미,성인가요,올 가을엔 사랑할거야,1983
692,우순실,발라드,잃어버린 우산,1983
693,조정희,발라드,참새와 허수아비,1983
694,송창식,포크/블루스,푸르른 날,1983
695,송골매,록/메탈,한줄기 빛,1983
696,김수철,록/메탈,내일,1984
697,최혜영,성인가요,그것은 인생,1984
698,김수희,성인가요,잃어버린 정,1984
699,신형원,포크/블루스,유리벽,1984
700,이선희,발라드,J에게,1984
701,조용필,발라드,눈물의 파티,1984
702,이동기,성인가요,바보 바보,1984
703,강승모,성인가요,눈물의 재회,1984
704,양희은,포크/블루스,하얀 목련,1984
705,김수철,록/메탈,못다핀 꽃 한 송이,1984
706,김학래,발라드,슬픔의 심로,1984
707,신형원,포크/블루스,불씨,1984
708,최혜영,성인가요,물같은 사랑,1984
709,김수철,록/메탈,정녕 그대를,1984
710,윤수일밴드,록/메탈,아름다워,1984
711,송창식,포크/블루스,우리는,1984
712,한마음,포크/블루스,갯바위,1984
713,김형룡,성인가요,사랑의 벼리,1984
714,이광조,발라드,연인이여,1984
715,정수라,발라드,풀잎이슬,1984
716,성민호,국내드라마,무엇이 너와 나를 슬프게 하나,1984
717,임병수,발라드,약속,1984
718,노사연,발라드,님그림자,1984
719,신형원,포크/블루스,외사랑,1984
720,이용,발라드,첫사랑이야,1984
721,김창완,록/메탈,그래 걷자,1984
722,윤복희,성인가요,왜 돌아보오,1984
723,장덕,발라드,날 찾지 말아요,1984
724,이미배,성인가요,당신은 안개였나요,1984
725,해바라기,포크/블루스,모두가 사랑이예요,1984
726,이은하,댄스,사랑도 못해본 사람은,1984
727,심수봉,성인가요,그대와 탱고를,1984
728,김창완,록/메탈,어머니와 고등어,1984
729,신형원,포크/블루스,사람들,1984
730,윤시내,성인가요,사랑의 시,1984
731,배따라기,포크/블루스,은지,1984
732,홍서범,발라드,가난한 연인들의 기도,1984
733,하남석,성인가요,우는 아인 바보야,1984
734,최헌,성인가요,카사블랑카,1984
735,정수라,발라드,아! 대한민국,1984
736,김수철,록/메탈,나도야 간다,1984
737,조용필,발라드,정의 마음,1984
738,전영록,발라드,사랑은 연필로 쓰세요,1984
739,김수철,록/메탈,별리,1984
740,전영록,발라드,그대가 미워요,1984
741,백영규,발라드,얼룩진,1984
742,정유경,발라드,꿈,1984
743,길은정,-,소중한 사람,1984
744,이승재,"발라드, 성인가요",아득히 먼곳,1984
745,한울타리,포크/블루스,그대는 나의 인생,1984
746,김정호,성인가요,고독한 여자의 미소는 슬퍼,1984
747,정수라,발라드,바람이었나,1984
748,최백호,성인가요,인연의 정,1984
749,조용필,발라드,친구여,1984
750,최진희,성인가요,사랑의 미로,1984
751,이태원,성인가요,고니,1984
752,이문세,발라드,나는 행복한 사람,1984
753,현숙,성인가요,건곤감리 청홍백,1984
754,김성희,성인가요,세계는 친구,1984
755,조용필,록/메탈,아시아의 불꽃,1984
756,이용,발라드,잠들지 않는 시간,1984
757,윤희와 윤미,성인가요,하루에 한번,1984
758,강승모,성인가요,무정 부르스,1984
759,최백호,성인가요,고독,1984
760,한마음,포크/블루스,말하고 싶어요,1984
761,조용필,발라드,바람과 갈대,1984
762,정광태,성인가요,도요새의 비밀,1984
763,김태화,성인가요,안녕,1984
764,패티김,성인가요,가을을 남기고 간 사랑,1984
765,윤수일,성인가요,아파트,1984
766,건아들,록/메탈,계절이 가기 전에,1984
767,전영록,댄스,불티,1984
768,김광일,포크/블루스,길 바람 아이,1984
769,김태화,성인가요,내 나이 육십하고 하나일때,1984
770,송골매,"발라드, 록/메탈",빗물,1984
771,김수철,록/메탈,왜 모르시나,1984
772,김수희,성인가요,마지막 포옹,1984
773,이용,발라드,이별 뒤의 이야기,1984
774,혜은이,성인가요,작은 숙녀,1984
775,건아들,록/메탈,젊은 미소,1984
776,나미,발라드,빙글빙글,1984
777,손현희,성인가요,이름없는 새,1984
778,채은옥,성인가요,지울수 없는 얼굴,1984
779,해바라기,포크/블루스,이젠 사랑할 수 있어요,1985
780,조용필,록/메탈,"어제, 오늘, 그리고",1985
781,구창모,"발라드, 성인가요",희나리,1985
782,전영록,댄스,아직도 어두운 밤인가봐,1985
783,해바라기,포크/블루스,모두가 사랑이예요,1985
784,김원중,포크/블루스,바위섬,1985
785,송골매,록/메탈,하늘 나라 우리님 1,1985
786,김범룡,성인가요,"바람, 바람, 바람",1985
787,한마음,포크/블루스,말하고 싶어요,1985
788,이동원,포크/블루스,이별노래,1985
789,주현미,성인가요,비내리는 영동교,1985
790,배따라기,포크/블루스,그댄 봄비를 무척 좋아하나요,1985
791,김승덕,발라드,우리 사랑,1985
792,정수라,댄스,도시의 거리,1985
793,김수희,성인가요,당신은 누구세요,1985
794,김범룡,성인가요,겨울 비는 내리고,1985
795,이선희,발라드,아! 옛날이여,1985
796,나미,발라드,빙글빙글,1985
797,김형룡,성인가요,다시 사랑할 수 있다면,1985
798,마음과 마음,발라드,그대 먼곳에,1985
799,산울림,록/메탈,너의 의미,1985
800,이진관,발라드,인생은 미완성,1985
801,이재성,발라드,내일로 가는 마차,1985
802,이유진,성인가요,눈물 한방울로 사랑은 시작되고,1985
803,오복,성인가요,J 그대는,1985
804,최혜영,성인가요,이해하기 어려운 이야기,1985
805,윤수일,성인가요,환,1985
806,조용필,록/메탈,아시아의 불꽃,1985
807,어우러기,발라드,밤에 피는 장미,1985
808,배따라기,포크/블루스,그대 작은 화분에 비가 내리네,1985
809,김수철,록/메탈,왜 모르시나,1985
810,김수희,성인가요,고독한연인,1985
811,남화용,발라드,가버린 추억,1985
812,이승재,"발라드, 성인가요",아득히 먼곳,1985
813,강승모,성인가요,사랑별곡,1985
814,강승모,성인가요,무정 부르스,1985
815,권진경,발라드,강변연가,1985
816,임채무,성인가요,사랑과 진실,1985
817,박미경,발라드,민들레 홀씨되어,1985
818,다섯손가락,발라드,새벽기차,1985
819,이동기,성인가요,숨겨진 노래,1985
820,정수라,발라드,아버지의 의자,1985
821,유익종,성인가요,사랑의 눈동자,1985
822,이선희,발라드,갈등,1985
823,조용필,록/메탈,미지의 세계,1985
824,나미,성인가요,유혹하지 말아요,1985
825,건아들,록/메탈,금연,1985
826,김수철,록/메탈,나도야 간다,1985
827,벌거숭이,록/메탈,벌거숭이,1985
828,김학래,발라드,아가 같은 그대여,1985
829,이용,발라드,잠들지 않는 시간,1985
830,김수철,록/메탈,젊은 그대,1985
831,이선희,발라드,나는 사랑에 빠졌어요,1985
832,이태원,성인가요,타조,1985
833,이은하,성인가요,다시는 사랑하지 않으리,1985
834,이문세,발라드,파랑새,1985
835,김승덕,발라드,아베마리아,1985
836,이선희,발라드,소녀의 기도,1985
837,건아들,록/메탈,계절이 가기 전에,1985
838,조동진,포크/블루스,제비꽃,1985
839,한마음,포크/블루스,꿈이여 사랑이여,1985
840,해바라기,포크/블루스,행복을 주는 사람,1985
841,임병수,발라드,약속,1985
842,길은정,-,소중한 사람,1985
843,김광일,포크/블루스,길 바람 아이,1985
844,장미화,성인가요,애,1985
845,김학래,성인가요,새장속의 사랑은 싫어,1985
846,이은하,댄스,사랑도 못해본 사람은,1985
847,이선희,발라드,J에게,1985
848,들국화,록/메탈,행진,1985
849,꾸러기들,발라드,아주 옛날에는 사람이 안살았다는데/무슨 색을 좋아해도,1985
850,임희숙,성인가요,내 하나의 사람은 가고,1985
851,이재성,발라드,기타 하나 동전 한닢,1985
852,박영민,성인가요,창밖에 잠수교가 보인다,1985
853,조용필,록/메탈,그대여,1985
854,조용필,록/메탈,들꽃,1985
855,한마음,포크/블루스,친구라 하네,1985
856,전영록,댄스,불티,1985
857,임병수,댄스,사랑이란 말은 너무너무 흔해,1985
858,홍서범,발라드,가난한 연인들의 기도,1985
859,나미,성인가요,난 사랑했어요,1985
860,이태원,포크/블루스,그대,1985
861,들국화,록/메탈,그것만이 내세,1985
862,김수희,성인가요,잃어버린 정,1985
863,조덕배,발라드,나의 옛날이야기,1985
864,최진희,성인가요,사랑의 미로,1985
865,해오라기,성인가요,만남없는 이별,1985
866,윤시내,성인가요,그대에게서 벗어나고파,1985
867,김세화,성인가요,아그네스,1985
868,강인엽,성인가요,슬퍼하지 말아요,1985
869,현이와 덕이,발라드,너나 좋아해 나너 좋아해,1985
870,송창식,포크/블루스,우리는,1985
871,한마음,포크/블루스,갯바위,1985
872,민재홍,성인가요,빈 가슴의 아픔,1985
873,김연자,"발라드, 성인가요",영동부르스,1985
874,김학래,발라드,사랑과 약속,1985
875,황선형,성인가요,물망초,1985
876,민지,성인가요,당신이 주는 것,1985
877,이리,성인가요,어제,1985
878,이광조,발라드,가까이 하기엔 너무 먼 당신,1986
879,이문세,발라드,난 아직 모르잖아요,1986
880,구창모,록/메탈,아픈만큼 성숙해지고,1986
881,조용필,성인가요,허공,1986
882,김완선,댄스,지난이야기 (Remake),1986
883,정수라,발라드,난 너에게,1986
884,홍수철,성인가요,철없던 사랑,1986
885,높은음자리,발라드,나 그리고 별,1986
886,민해경,발라드,사랑은 이제 그만,1986
887,이선희,발라드,갈바람,1986
888,최진희,성인가요,우린 너무 쉽게 헤어졌어요,1986
889,다섯손가락,발라드,새벽기차,1986
890,전영록,발라드,그대 우나봐,1986
